ANTI_EMIS_MESES|IM_VENTA_SOL|MARCA|NOMBRE_CORTO|Nombre_territorio|FLAG_LIMA_PROVINCIA|REGION|SUELDO_ESTIMADO|EDAD|SEXO|STATUS_BBVA|ANTIGUEDAD_MES|FLAG_CLIENTE_CORPORATIVO_BBVA|SEGMENTO_LOCAL|FLAG_SS
2|6700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|1686.875|25|M|A|16|1|CLASICO|
2|7600|Visa|PLATINUM LIFEMILES|T.CENTRO|0|NORTE|3711.5599999999999|55|M|A|25|1|CLASICO|
2|5000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1278.3299999999999|29|F|A|33|1|INCLUSION FINANCIERA  |1
2|7300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1228.125|33|M|A|46|1|CLASICO|
2|1200|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|1495.125|29|F|A|2|1|CLASICO|
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|2061.4400000000001|32|M|A|12|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|CALLAO||65|F|A|2|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM|T.LIMA SUR|1|LIMA MODERNA|1228.125|37|M|A|36|1|CLASICO|
2|3000|Visa|ORO|T.LIMA SUR|1|LIMA SUR|685|45|M|A|224|1|INCLUSION FINANCIERA  |
2|800|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA ESTE|2009.625|52|F|A|161|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA NORTE|1586.125|29|F|A|86|1|CLASICO|
2|10300|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|525|37|F|A|64|1|CLASICO|
2|8800|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1560.78|35|F|A|48|1|CLASICO|
2|1900|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|2001|26|F|A|6|1|INCLUSION FINANCIERA  |
2|5700|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1458.375|34|F|A|2|1|CLASICO|
2|6000|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|2016|29|M|A|5|1|CLASICO|
2|5400|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|ORIENTE|589|37|M|A|2|1|INCLUSION FINANCIERA  |
2|8200|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1640.6700000000001|50|M|A|137|1|CLASICO|
2|2200|Visa|ORO|T.CENTROS MASIVOS|0|SUR|665|32|M|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|1458.375|28|M|A|8|1|CLASICO|
2|11800|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|2013|32|M|A|2|1|CLASICO|
2|5400|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1498.5599999999999|38|F|A|77|1|CLASICO|
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|2587.5|27|M|A|52|1|INCLUSION FINANCIERA  |
2|6300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1254.5599999999999|30|F|A|40|1|CLASICO|
2|33000|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|3150|28|M|A|61|1|PNN 0  |
2|9600|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|1970.1099999999999|38|M|A|74|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1037|26|M|A|5|1|INCLUSION FINANCIERA  |
2|7500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|SUR|1742.5599999999999|29|M|A|11|1|INCLUSION FINANCIERA  |
2|4300|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1255.4400000000001|28|F|A|16|1|CLASICO|
2|12600|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|2293|32|F|A|96|1|CLASICO|
2|11300|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|2021.5699999999999|28|M|A|40|1|CLASICO|
2|7600|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|2610|37|F|A|21|1|CLASICO|
2|3200|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|1312.6700000000001|41|F|A|28|1|INCLUSION FINANCIERA  |
2|11900|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|3668|36|F|A|106|1|CLASICO|
2|1000|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|987.25|24|M|A|6|1|INCLUSION FINANCIERA  |
2|13000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|805|41|M|A|2|1|CLASICO|
2|8100|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|2352|36|M|A|87|1|CLASICO|
2|2800|Visa|ORO|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1750|45|F|A|2|1|CLASICO|
2|20000|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2843|65|M|A|91|1|CLASICO|
2|2900|Visa|ORO|T.CENTROS MASIVOS|0|SUR|658|27|M|A|2|1|CLASICO|
2|5900|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1084|28|F|A|2|1|INCLUSION FINANCIERA  |
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|1348|24|F|A|5|1|INCLUSION FINANCIERA  |
2|25500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|SUR|4253|35|M|A|110|1|CLASICO|
2|2400|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|2228.5|31|M|A|63|1|CLASICO|
2|17000|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1700|45|M|A|124|1|CLASICO|
2|9500|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|2928.5700000000002|29|F|A|63|1|CLASICO|
2|6200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|823|42|M|A|41|1|CLASICO|
2|11700|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|3526|55|M|A|62|1|CLASICO|
2|15000|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2301|35|M|A|2|1|CLASICO|
2|7300|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|2461|34|M|A|5|1|CLASICO|
2|10300|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1624|27|F|A|20|1|CLASICO|
2|14500|Visa|SIGNATURE|T.CENTROS MASIVOS|0|NORTE|4800|30|F|A|52|1|CLASICO|
2|7700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|1486.5599999999999|42|M|A|78|1|CLASICO|
2|1000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1000|23|F|A|20|1|CLASICO|
2|2000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|956.38|25|M|A|80|1|CLASICO|1
2|5000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1052|32|F|A|44|1|CLASICO|
2|7900|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2338.8899999999999|45|M|A|17|1|CLASICO|
2|11900|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|578|30|F|A|90|1|CLASICO|
2|1400|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|1638.5|24|M|A|37|1|CLASICO|
2|5000|Visa|CLASICA|T.CENTROS MASIVOS|0|SUR|840|25|F|A|2|1|INCLUSION FINANCIERA  |
2|4600|Visa|ORO|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1713|30|M|A|2|1|INCLUSION FINANCIERA  |
2|6300|Visa|PLATINUM|T.CENTROS MASIVOS|0|ORIENTE|2103|32|M|A|120|1|CLASICO|
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|1452.3299999999999|30|F|A|9|1|INCLUSION FINANCIERA  |
2|2000|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA ESTE|1269.5|30|F|A|34|1|INCLUSION FINANCIERA  |
2|6100|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1269|29|M|A|14|1|CLASICO|
2|10800|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|578|56|F|A|26|1|CLASICO|
2|1700|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1758|42|M|A|4|1|CLASICO|
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|6341.2200000000003|36|M|A|27|1|CLASICO|
2|3300|Visa|ORO|T.CENTROS MASIVOS|0|CENTRO|525|51|F|A|223|1|CLASICO|
2|38000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|SUR|105|59|F|A|233|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|992.42999999999995|29|M|A|11|1|INCLUSION FINANCIERA  |
2|16500|Visa|SIGNATURE|T.CENTROS MASIVOS|0|CENTRO|3052.1100000000001|51|F|A|228|1|CLASICO|
2|13500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|SUR|2747.1100000000001|27|M|A|60|1|CLASICO|
2|3400|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1191.3299999999999|34|F|A|67|1|CLASICO|
2|5900|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1380|49|M|A|2|1|INCLUSION FINANCIERA  |
2|1400|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1292.3299999999999|26|M|A|14|1|INCLUSION FINANCIERA  |
2|6400|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1476.25|44|M|A|84|1|CLASICO|
2|9000|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|3180.625|33|M|A|2|1|CLASICO|
2|8500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1749.8900000000001|24|F|A|29|1|CLASICO|
2|900|Visa|CLASICA|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1252.2|30|F|A|44|1|CLASICO|1
2|16500|Visa|SIGNATURE|T.CENTROS MASIVOS|0|NORTE|2833|29|M|A|30|1|CLASICO|
2|6000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1191|42|M|A|2|1|CLASICO|
2|2|Visa|SIGNATURE|T.CENTROS MASIVOS|0|NORTE|591|39|F|A|208|1|CLASICO|
2|16500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3177.2199999999998|38|F|A|154|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|21647|30|F|A|4|1|CLASICO|
2|2200|Visa|ORO|T.SUR|0|SUR|1809|34|F|A|76|1|CLASICO|
2|2|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|973.5|27|F|A|30|1|CLASICO|
2|2|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|1492.22|36|F|A|117|1|CLASICO|
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA ESTE|1200|41|F|A|9|1|INCLUSION FINANCIERA  |
2|1300|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA ESTE|1329.6700000000001|35|F|A|59|1|CLASICO|
2|11900|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|4253|39|F|A|122|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE||38|M|A|28|1|INCLUSION FINANCIERA  |
2|1500|Visa|ARCANGEL|T.CENTRO|0|CENTRO|1524|37|M|A|29|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO|T.CENTRO|0|CENTRO|1792.6700000000001|25|F|A|16|1|CLASICO|
2|2300|Visa|ORO|T.CENTROS MASIVOS|1|LIMA MODERNA|2249.5|51|F|A|188|1|CLASICO|
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1840.5|38|M|A|2|1|PNN 0  |1
2|12000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1647|25|M|A|45|1|CLASICO|
2|5600|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1380|28|F|A|34|1|CLASICO|
2|8600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|1722.25|59|F|A|234|1|CLASICO|
2|6800|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|1050|65|M|A|137|1|PNN 3   |
2|5600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|461|40|M|A|2|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|1354.5|29|F|A|2|1|CLASICO|1
2|12500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|SUR|3259|34|F|A|2|1|CLASICO|
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|2695|38|F|A|132|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1113|27|F|A|2|1|CLASICO|
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|1343.25|49|M|A|2|1|CLASICO|
2|70000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|9507.8899999999994|35|F|A|103|1|VIP|
2|1300|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA ESTE|1972.5|46|M|A|58|1|INCLUSION FINANCIERA  |
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA SUR|1286.75|24|M|A|38|1|INCLUSION FINANCIERA  |
2|22000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|3290|29|F|A|99|1|CLASICO|
2|1300|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA NORTE|2042.25|34|F|A|12|1|PNN 3   |
2|5700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|1228.125|57|M|A|2|1|CLASICO|
2|3200|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|0|NORTE|1803.75|27|M|A|2|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA CENTRO|1482.5999999999999|44|M|A|226|1|INCLUSION FINANCIERA  |
2|6300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|1015|27|F|A|2|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|5278|38|M|A|94|1|CLASICO|
2|1550|Visa|CLASICA|T.LIMA SUR|1|LIMA NORTE|578|33|M|A|90|1|CLASICO|
2|21000|Visa|SIGNATURE LIFEMILES|T.LIMA SUR|1|LIMA SUR|3212|34|F|A|119|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.NORTE SUR CHICO|1|LIMA SUR|1187|36|F|A|2|1|CLASICO|
2|4800|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA MODERNA|1268.5599999999999|29|F|A|43|1|CLASICO|
2|4000|Visa|ORO|T.MIRAFLORES S.BORJA|1|LIMA ESTE|1576.78|28|M|A|54|1|CLASICO|
2|2000|Visa|ARCANGEL|T.NOR ORIENTE|0|ORIENTE|2132.1399999999999|46|M|A|188|1|CLASICO|1
2|5000|Visa|PLATINUM|T.LINCE|0|CENTRO|2936.1999999999998|33|M|A|73|1|CLASICO|
2|8800|Visa|PLATINUM|T.NORTE|0|NORTE|1797|47|F|A|206|1|CLASICO|
2|5300|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|1065.8|34|M|A|77|1|INCLUSION FINANCIERA  |
2|1600|Visa|ARCANGEL|T.MIRAFLORES S.BORJA|1|LIMA SUR|1535|41|M|A|63|1|INCLUSION FINANCIERA  |1
2|20000|Visa|SIGNATURE LIFEMILES|T.NOR ORIENTE|0|ORIENTE|5110|59|M|A|169|1|CLASICO|
2|5700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|1305|33|F|A|53|1|CLASICO|
2|24000|Visa|SIGNATURE|T.CENTROS MASIVOS|1|LIMA ESTE|6233|39|F|A|219|1|CLASICO|
2|5800|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|1495.125|34|M|A|2|1|INCLUSION FINANCIERA  |
2|7800|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1840|26|M|A|29|1|CLASICO|
2|6900|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1228.125|47|F|A|2|1|CLASICO|
2|1200|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|1495.125|48|F|A|2|1|CLASICO|
2|2|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|1030.4400000000001|33|M|A|108|1|INCLUSION FINANCIERA  |
2|70000|Visa|SIGNATURE LIFEMILES|TERR.OPERATIONS|1|LIMA MODERNA|16337|54|M|A|232|1|VIP|
2|19500|Visa|SIGNATURE|TERR.OPERATIONS|1|LIMA MODERNA|4130.8900000000003|43|M|A|104|1|CLASICO|
2|70000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|0|SUR|15439.67|43|M|A|166|1|CLASICO|
2|30500|Visa|SIGNATURE LIFEMILES|TERR.OPERATIONS|1|LIMA MODERNA|7237|36|M|A|47|1|CLASICO|
2|27000|Visa|SIGNATURE LIFEMILES|TERR.OPERATIONS|1|LIMA NORTE|5179.2200000000003|48|M|A|109|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA MODERNA|2126|65|M|A|252|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA MODERNA|4188|30|M|A|131|1|CLASICO|
2|5600|Visa|PLATINUM LIFEMILES|T.SUR|0|SIERRA CENTRAL|1610.25|33|F|A|2|1|INCLUSION FINANCIERA  |
2|800|Visa|CLASICA|T.LIMA RESIDENCIAL|0|SUR|1300|26|F|A|50|1|CLASICO|
2|8600|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|0|NORTE|3310.71|47|M|A|39|1|CLASICO|1
2|2000|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|1588|35|M|A|138|1|CLASICO|
2|2300|Visa|ORO LIFEMILES|T.LINCE|1|LIMA SUR|597|45|M|A|54|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA NORTE|3943|33|M|A|87|1|CLASICO|
2|6900|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|3135|37|F|A|2|1|CLASICO|
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|525|44|M|A|2|1|INCLUSION FINANCIERA  |
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1343.25|35|M|A|2|1|PNN 0  |
2|5200|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1029|37|M|A|73|1|CLASICO|
2|3700|Visa|ORO|T.CENTROS MASIVOS|1|LIMA ESTE|1050|49|M|A|175|1|CLASICO|
2|4900|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1610.75|27|M|A|64|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1264.875|42|F|A|2|1|INCLUSION FINANCIERA  |
2|5500|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|1034.625|29|F|A|2|1|INCLUSION FINANCIERA  |
2|7200|Visa|PLATINUM|T.CENTROS MASIVOS|1|CALLAO|578|55|M|A|93|1|CLASICO|
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1108.1400000000001|24|F|A|15|1|INCLUSION FINANCIERA  |
2|69500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|10151.5|42|M|A|248|1|VIP|
2|10000|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA NORTE|3702.1300000000001|46|M|A|94|1|CLASICO|
2|6200|Visa|PLATINUM|T.NORTE|0|NORTE|525|34|F|A|2|1|CLASICO|
2|6700|Visa|PLATINUM|T.LINCE|1|LIMA CENTRO|1604.4400000000001|25|F|A|30|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA CENTRO|297|68|F|A|3|1|INCLUSION FINANCIERA  |
2|4700|Visa|ARCANGEL|T.LINCE|1|LIMA MODERNA|4975|27|F|A|43|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.LINCE|1|LIMA ESTE|4544|37|M|A|2|1|CLASICO|
2|1000|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA NORTE|958.5|31|M|A|56|1|CLASICO|
2|6600|Visa|PLATINUM|T.LIMA SUR|1|LIMA SUR|1218|41|M|A|5|1|CLASICO|
2|62500|Visa|SIGNATURE LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|9744.5599999999995|56|M|A|178|1|CLASICO|
2|2600|Visa|ORO|T.NORTE|0|NORTE|1973|25|M|A|20|1|CLASICO|
2|15000|Visa|SIGNATURE|T.NORTE|0|NORTE|2551|34|F|A|30|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA PROVINCIA|1629.4400000000001|37|M|A|99|1|CLASICO|1
2|3100|Visa|ORO|T.SURCO LA MOLINA|1|LIMA SUR|1388.6700000000001|42|F|A|52|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.SUR|0|SUR|5602|34|M|A|152|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|16324.33|37|F|M|134|1|CLASICO|
2|7000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|3156.8299999999999|46|F|A|79|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|926|30|M|A|50|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO|T.LIMA SUR|1|LIMA SUR|1181.22|39|M|A|40|1|CLASICO|
2|40000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|5180|49|F|A|214|1|VIP|
2|10000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA CENTRO|1900.25|31|M|A|36|1|VIP|
2|58000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|NORTE|4722|64|M|A|246|1|CLASICO|
2|7500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|2450|26|F|A|81|1|CLASICO|
2|12000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA NORTE|2984|41|M|A|58|1|CLASICO|
2|5100|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA NORTE|2800|60|M|A|120|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL||||||A|2|1|INCLUSION FINANCIERA  |
2|1400|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA NORTE|3220|41|M|A|2|1|CLASICO|
2|10700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|3358.6700000000001|30|M|A|11|1|INCLUSION FINANCIERA  |
2|1200|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA CENTRO|1203.5|27|F|A|33|1|INCLUSION FINANCIERA  |
2|6000|Visa|PLATINUM|T.CENTRO|0|SIERRA CENTRAL|2153.25|30|M|A|6|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|0|SUR|10534|44|M|A|106|1|VIP|
2|58000|Visa|SIGNATURE LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|4366.7799999999997|50|M|A|232|1|VIP|
2|18500|Visa|SIGNATURE|T.SUR|0|SUR|3768.6700000000001|37|F|A|50|1|CLASICO|
2|8900|Visa|PLATINUM|T.CENTRO|0|CENTRO|2262.5599999999999|43|M|A|190|1|CLASICO|
2|8400|Visa|PLATINUM|T.SUR|0|SUR|1730|37|F|A|51|1|CLASICO|
2|8500|Visa|PLATINUM|T.SUR|1|LIMA CENTRO|2077.3299999999999|43|M|A|47|1|CLASICO|
2|5000|Visa|PLATINUM|T.SUR|0|SUR|2815.6300000000001|37|M|A|64|1|VIP|
2|19000|Visa|SIGNATURE|T.SUR|0|SUR|2675|32|F|A|2|1|INCLUSION FINANCIERA  |
2|17500|Visa|SIGNATURE|T.SUR|0|SUR|2639.3299999999999|43|M|A|181|1|CLASICO|
2|1400|Visa|ARCANGEL|T.SUR|0|SUR|1501|38|M|A|64|1|INCLUSION FINANCIERA  |
2|2000|Visa|CLASICA|T.SUR|0|SUR|2283.8899999999999|47|M|A|192|1|CLASICO|
2|3600|Visa|ORO|T.SUR|0|SUR|1458.375|32|F|A|2|1|CLASICO|
2|5600|Visa|PLATINUM|T.SUR|0|SUR|1149.5599999999999|23|F|A|11|1|INCLUSION FINANCIERA  |
2|900|Visa|CLASICA|T.SUR|0|SUR|833|46|M|A|110|1|INCLUSION FINANCIERA  |
2|9000|Visa|PLATINUM|T.SUR|0|SUR|2062|29|M|A|65|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|525|28|F|A|2|1|INCLUSION FINANCIERA  |
2|5800|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|1113|26|M|A|2|1|INCLUSION FINANCIERA  |
2|0|Visa|CLASICA|T.CENTRO|0|CENTRO|1708.6700000000001|24|M|A|10|1|INCLUSION FINANCIERA  |
2|11600|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1190|44|F|A|54|1|CLASICO|
2|8900|Visa|PLATINUM LIFEMILES|T.CENTRO|0|CENTRO|1793.1700000000001|37|M|A|103|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|6025|42|M|A|213|1|VIP|
2|30000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|1959|51|M|A|220|1|VIP|
2|3300|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA PROVINCIA|2407.3299999999999|58|M|A|120|1|CLASICO|
2|700|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|1764.875|40|F|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|1113|24|F|A|4|1|INCLUSION FINANCIERA  |
2|1400|Visa|ARCANGEL|T.NOR ORIENTE|0|NORTE|873.25|45|M|A|6|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO|T.SUR|0|SUR|630|39|M|A|98|1|CLASICO|
2|6300|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|1264.875|30|M|A|14|1|CLASICO|
2|2000|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA SUR|1530|68|F|A|64|1|CLASICO|
2|2100|Visa|ORO|T.LIMA SUR|1|LIMA SUR|1700|61|F|A|131|1|CLASICO|
2|7800|Visa|PLATINUM|T.LIMA SUR|1|LIMA NORTE|1649.1400000000001|28|F|A|42|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|3763.25|44|F|A|108|1|CLASICO|
